turn,heading,epfd,hour,imo,to_bow,course,to_stern,status,callsign,month,to_port,to_starboard,lat,spare_1,destination,maneuver,msg_type,raim,dte,second,ais_version,speed,ship_type,draught,day,accuracy,radio,minute,mmsi,year,repeat,lon,shipname
0.0,89,,,,,360.0,,0,,,,,41.327693,b'\x00',,0,1,True,,9,,0.1,,,,True,82010,,225987163,,0,2.1585,
0.0,193,,,,,301.0,,0,,,,,41.338418,b'\x00',,0,1,False,,48,,0.0,,,,False,49267,,229353000,,0,2.165558,
-17.0,275,,,,,277.4,,0,,,,,41.269583,b'\x00',,0,3,False,,7,,10.9,,,,True,2288,,613013405,,0,2.219475,
-23.0,275,,,,,277.4,,0,,,,,41.269583,b'\x00',,0,3,False,,7,,10.9,,,,True,4112,,613013405,,0,2.219475,
0.0,164,,,,,81.5,,5,,,,,41.380467,b'\x00',,0,3,False,,8,,0.0,,,,False,84602,,319017100,,0,2.184582,
,,15,18,,,,,,,2,,,41.340813,b'\x00\x00',,,4,True,,9,,,,,11,False,82020,3,2240002,2024,0,2.164625,
TurnRate.NO_TI_DEFAULT,511,,,,,8.5,,15,,,,,41.346307,b'\x00',,0,1,False,,9,,0.0,,,,True,49247,,225394000,,0,2.152167,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,9,,,,,11,False,25612,3,2240991,2024,0,2.141278,
-2.0,8,,,,,284.6,,0,,,,,41.371268,b'\x00',,0,1,False,,9,,0.0,,,,False,65939,,224588000,,0,2.177182,
,,15,18,,,,,,,2,,,41.41738,b'\x80\x00',,,4,True,,10,,,,,11,False,65946,3,2241128,2024,0,2.114183,
TurnRate.NO_TI_LEFT,104,,,,,3.4,,0,,,,,41.337778,b'\x00',,0,1,False,,12,,0.0,,,,True,2218,,224569790,,0,2.165827,
TurnRate.NO_TI_DEFAULT,511,,,,,6.5,,7,,,,,41.372962,b'\x00',,0,1,True,,11,,0.0,,,,True,82002,,224368920,,0,2.184948,
0.0,260,,,,,259.8,,0,,,,,41.273065,b'\x00',,0,1,False,,11,,9.4,,,,True,2288,,636011280,,0,2.323355,
TurnRate.NO_TI_DEFAULT,511,,,,,101.4,,7,,,,,41.373713,b'\x00',,0,1,True,,11,,0.1,,,,True,82008,,224066460,,0,2.185007,
0.0,27,,,,,360.0,,0,,,,,41.335597,b'\x00',,0,1,True,,12,,0.0,,,,True,49260,,224101930,,0,2.144947,
TurnRate.NO_TI_DEFAULT,511,,,,,258.0,,0,,,,,41.378785,b'\x00',,0,1,True,,13,,0.1,,,,False,98776,,224001990,,0,2.182588,
0.0,267,,,,,291.3,,0,,,,,41.301122,b'\x00',,0,1,False,,12,,1.7,,,,False,49289,,636020334,,0,2.465002,
TurnRate.NO_TI_DEFAULT,511,,,,,353.6,,0,,,,,41.340757,b'\x00',,0,1,True,,12,,4.2,,,,True,82018,,224304570,,0,2.165385,
0.0,55,,,,,240.7,,0,,,,,41.347993,b'\x00',,0,1,False,,13,,0.0,,,,False,98792,,224327160,,0,2.162747,
0.0,5,,,,,17.0,,7,,,,,41.3748,b'\x00',,0,1,False,,13,,0.0,,,,False,98817,,224220140,,0,2.185252,
0.0,36,,,,,35.9,,0,,,,,41.085428,b'\x00',,0,1,True,,13,,13.2,,,,True,49240,,636019446,,0,1.980997,
TurnRate.NO_TI_DEFAULT,297,,,,,153.4,,5,,,,,41.36449,b'\x00',,0,3,False,,13,,0.0,,,,True,0,,209410000,,0,2.177517,
-2.0,190,,,,,104.0,,0,,,,,41.263232,b'\x00',,0,1,False,,15,,1.1,,,,False,2246,,357096000,,0,2.507205,
0.0,343,,,,,117.0,,5,,,,,41.379145,b'\x00',,0,3,True,,12,,0.0,,,,True,0,,319065000,,0,2.185597,
,,0,14,9439723,15,,14,,EBYZ,4,6,5,,b'\x00',BARCELONA,,5,,False,,0,,52,6.5,28,,,0,224569790,,0,,MONTCLAR
0.0,5,,,,,253.5,,0,,,,,41.340825,b'\x00',,0,1,False,,15,,0.0,,,,False,25612,,224220360,,0,2.150237,
,,15,9,1002380,56,,49,,C6IU6,9,9,11,,b'\x00',ES BARCELONA,,5,,False,,2,,37,5.5,5,,,0,309221000,,0,,LADY MOURA
-6.0,275,,,,,276.4,,0,,,,,41.269607,b'\x00',,0,3,False,,13,,10.9,,,,True,0,,613013405,,0,2.21909,
0.0,26,,,,,310.7,,0,,,,,41.364003,b'\x00',,0,1,False,,14,,0.0,,,,False,98929,,224115180,,0,2.179735,
-1.0,108,,,,,58.8,,0,,,,,41.340307,b'\x00',,0,1,False,,16,,0.0,,,,True,33394,,225994881,,0,2.165445,
-7.0,275,,,,,276.7,,0,,,,,41.269618,b'\x00',,0,3,False,,15,,10.9,,,,True,4608,,613013405,,0,2.218957,
,,1,14,9373917,14,,134,,A8NX8,2,9,14,,b'\x00',ESBCN,,5,,False,,2,,70,6.4,10,,,0,636016702,,0,,CONTSHIP OAK
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,17,,0.1,,,,True,82016,,225987164,,0,2.158152,
0.0,190,,,,,280.3,,5,,,,,41.347265,b'@',,0,3,False,,17,,0.0,,,,False,84922,,229455000,,0,2.17175,
0.0,6,,,,,183.3,,9,,,,,41.369843,b'\x00',,0,1,False,,60,,0.1,,,,True,33465,,224904000,,0,2.185777,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,18,,0.0,,,,True,33466,,224551570,,0,2.16525,
TurnRate.NO_TI_DEFAULT,511,,,,,279.0,,0,,,,,41.33875,b'\x00',,0,1,False,,18,,0.4,,,,False,49275,,224569880,,0,2.166113,
0.0,7,,,,,103.8,,15,,,,,41.345818,b'\x00',,0,1,False,,16,,0.0,,,,True,2186,,224026000,,0,2.151995,
0.0,90,,,,,360.0,,0,,,,,41.327693,b'\x00',,0,1,True,,18,,0.0,,,,True,25612,,225987163,,0,2.158502,
-2.0,8,,,,,284.6,,0,,,,,41.371265,b'\x00',,0,1,False,,19,,0.0,,,,False,49269,,224588000,,0,2.17718,
0.0,193,,,,,301.0,,0,,,,,41.338417,b'\x00',,0,1,False,,57,,0.0,,,,False,49267,,229353000,,0,2.165557,
,,15,18,,,,,,,2,,,41.340813,b'\x00\x00',,,4,True,,19,,,,,11,False,82021,3,2240002,2024,0,2.164622,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,19,,,,,11,False,33538,3,2240991,2024,0,2.141278,
TurnRate.NO_TI_LEFT,103,,,,,1.4,,0,,,,,41.33778,b'\x00',,0,1,False,,21,,0.4,,,,True,49293,,224569790,,0,2.165825,
,,15,18,,,,,,,2,,,41.417383,b'\x80\x00',,,4,True,,20,,,,,11,False,66321,3,2241128,2024,0,2.114183,
TurnRate.NO_TI_DEFAULT,511,,,,,259.2,,0,,,,,41.378777,b'\x00',,0,1,True,,21,,0.1,,,,False,33558,,224001990,,0,2.182592,
0.0,26,,,,,151.8,,5,,,,,41.334833,b'\x00',,0,3,False,,20,,0.0,,,,True,85434,,249813000,,0,2.151333,
TurnRate.NO_TI_DEFAULT,511,,,,,4.8,,7,,,,,41.372962,b'\x00',,0,1,True,,21,,0.0,,,,True,25612,,224368920,,0,2.184957,
0.0,260,,,,,260.1,,0,,,,,41.27298,b'\x00',,0,1,False,,21,,9.4,,,,True,66345,,636011280,,0,2.32278,
TurnRate.NO_TI_DEFAULT,511,,,,,108.2,,0,,,,,41.340757,b'\x00',,0,1,True,,21,,5.6,,,,True,49250,,224304570,,0,2.165455,
0.0,206,,,,,198.9,,5,,,,,41.360062,b'\x00',,0,3,False,,21,,0.0,,,,False,214938,,275488000,,0,2.170962,
0.0,27,,,,,360.0,,0,,,,,41.335598,b'\x00',,0,1,True,,22,,0.0,,,,True,66388,,224101930,,0,2.144945,
8.0,148,,,,,3.5,,5,,,,,41.413393,b'\x00',,0,3,False,,23,,0.0,,,,False,84186,,538070845,,0,2.230485,
0.0,56,,,,,240.7,,0,,,,,41.347993,b'\x00',,0,1,False,,23,,0.0,,,,False,49251,,224327160,,0,2.162752,
0.0,4,,,,,79.0,,0,,,,,41.129205,b'\x00',,0,1,False,,23,,2.1,,,,False,49312,,354340000,,0,2.327377,
TurnRate.NO_TI_DEFAULT,511,,,,,99.5,,7,,,,,41.373722,b'\x00',,0,3,True,,23,,0.0,,,,True,77315,,224066460,,0,2.184993,
0.0,225,,,,,313.5,,15,,,,,41.342943,b'\x00',,0,1,False,,22,,0.1,,,,True,49246,,225989401,,0,2.158567,
0.0,5,,,,,17.7,,7,,,,,41.374795,b'\x00',,0,1,False,,23,,0.0,,,,False,33654,,224220140,,0,2.185257,
0.0,5,,,,,253.5,,0,,,,,41.340825,b'\x00',,0,1,False,,22,,0.0,,,,False,2260,,224220360,,0,2.150235,
4.0,275,,,,,275.5,,0,,,,,41.26966,b'\x00',,0,3,False,,22,,10.9,,,,True,8080,,613013405,,0,2.2185,
0.0,26,,,,,310.7,,0,,,,,41.364002,b'\x00',,0,1,False,,24,,0.0,,,,False,25612,,224115180,,0,2.17973,
-1.0,190,,,,,103.4,,0,,,,,41.26322,b'\x00',,0,1,False,,27,,1.1,,,,False,25612,,357096000,,0,2.507287,
10.0,109,,,,,325.2,,0,,,,,41.340307,b'\x00',,0,1,False,,26,,0.0,,,,True,33776,,225994881,,0,2.16545,
0.0,245,,,,,184.6,,5,,,,,41.364888,b'\x00',,0,3,False,,25,,0.0,,,,False,86762,,225991180,,0,2.182662,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,26,,0.2,,,,True,2279,,224551570,,0,2.165247,
,,1,12,9946867,115,,251,,5LMV8,2,9,42,,b'\x00',ESBCN,,5,,False,,2,,74,12.9,10,,,30,636023266,,0,,MSC VICTORINE
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,27,,0.1,,,,True,25612,,225987164,,0,2.158148,
0.0,6,,,,,103.8,,15,,,,,41.345815,b'\x00',,0,1,False,,24,,0.0,,,,True,99331,,224026000,,0,2.151993,
0.0,216,,,,,139.0,,0,,,,,41.311043,b'\x00',,0,1,False,,27,,0.1,,,,True,114810,,636020899,,0,2.150963,
0.0,277,,,,,349.2,,5,,,,,41.370972,b'\x00',,0,3,False,,27,,0.0,,,,True,85434,,215941000,,0,2.185288,
-19.0,274,,,,,276.2,,0,,,,,41.269677,b'\x00',,0,3,False,,25,,10.8,,,,True,0,,613013405,,0,2.218295,
0.0,6,,,,,185.1,,9,,,,,41.369843,b'\x00',,0,1,False,,60,,0.1,,,,True,25612,,224904000,,0,2.185783,
0.0,284,,,,,7.9,,5,,,,,41.376852,b'\x00',,0,3,True,,28,,0.0,,,,True,84922,,319095500,,0,2.18664,
0.0,91,,,,,360.0,,0,,,,,41.327693,b'\x00',,0,1,True,,29,,0.1,,,,True,66640,,225987163,,0,2.158497,
0.0,193,,,,,301.0,,0,,,,,41.338413,b'\x00',,0,1,False,,8,,0.0,,,,False,2237,,229353000,,0,2.165543,
1.0,255,,,,,255.0,,0,,,,,41.3046,b'\x00',,0,1,False,,26,,12.1,,,,True,33887,,566725000,,0,2.355833,
,,15,18,,,,,,,2,,,41.340813,b'\x00\x00',,,4,True,,29,,,,,11,False,82021,3,2240002,2024,0,2.16462,
1.0,274,,,,,276.4,,0,,,,,41.269693,b'\x00',,0,3,False,,28,,10.9,,,,True,0,,613013405,,0,2.218088,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,29,,,,,11,False,33913,3,2240991,2024,0,2.141278,
TurnRate.NO_TI_DEFAULT,511,,,,,275.4,,0,,,,,41.338755,b'\x00',,0,1,False,,30,,0.4,,,,False,2215,,224569880,,0,2.166067,
2.0,8,,,,,284.6,,0,,,,,41.371267,b'\x00',,0,1,False,,29,,0.0,,,,False,25612,,224588000,,0,2.17718,
,,15,18,,,,,,,2,,,41.417385,b'\x80\x00',,,4,True,,30,,,,,11,False,66696,3,2241128,2024,0,2.114183,
TurnRate.NO_TI_DEFAULT,511,,,,,112.5,,0,,,,,41.340683,b'\x00',,0,3,True,,30,,8.2,,,,True,1603,,224304570,,0,2.165867,
TurnRate.NO_TI_DEFAULT,511,,,,,268.4,,0,,,,,41.37879,b'\x00',,0,1,True,,31,,0.2,,,,False,99474,,224001990,,0,2.182595,
TurnRate.NO_TI_RIGHT,102,,,,,1.4,,0,,,,,41.337777,b'\x00',,0,1,False,,32,,0.3,,,,True,2184,,224569790,,0,2.16582,
TurnRate.NO_TI_DEFAULT,511,,,,,8.6,,7,,,,,41.37297,b'\x00',,0,1,True,,31,,0.0,,,,True,49234,,224368920,,0,2.18497,
0.0,260,,,,,259.7,,0,,,,,41.272898,b'\x00',,0,1,False,,31,,9.5,,,,True,49250,,636011280,,0,2.322202,
0.0,226,,,,,313.5,,15,,,,,41.342947,b'\x00',,0,1,False,,30,,0.1,,,,True,99503,,225989401,,0,2.158557,
0.0,266,,,,,290.0,,0,,,,,41.301175,b'\x00',,0,1,False,,32,,1.6,,,,False,2287,,636020334,,0,2.464827,
TurnRate.NO_TI_DEFAULT,511,,,,,93.6,,7,,,,,41.373722,b'\x00',,0,1,True,,33,,0.0,,,,True,25612,,224066460,,0,2.18499,
0.0,27,,,,,360.0,,0,,,,,41.335598,b'\x00',,0,1,True,,33,,0.0,,,,True,114796,,224101930,,0,2.14495,
0.0,5,,,,,26.9,,7,,,,,41.374798,b'\x00',,0,1,False,,33,,0.0,,,,False,25612,,224220140,,0,2.185257,
0.0,55,,,,,240.7,,0,,,,,41.347997,b'\x00',,0,1,False,,34,,0.0,,,,False,66796,,224327160,,0,2.162747,
,,15,24,0,9,,3,,,0,1,2,,b'\x00',BARCELONA,,5,,False,,2,,50,1.0,0,,,60,224304570,,0,,SIRIUS BCN PILOTS
-12.0,274,,,,,275.3,,0,,,,,41.269713,b'\x00',,0,3,False,,31,,10.9,,,,True,7920,,613013405,,0,2.217895,
-1.0,189,,,,,103.8,,0,,,,,41.263207,b'\x00',,0,1,False,,36,,1.1,,,,False,114814,,357096000,,0,2.50736,
0.0,5,,,,,253.5,,0,,,,,41.340827,b'\x00',,0,1,False,,35,,0.0,,,,False,49243,,224220360,,0,2.150233,
0.0,26,,,,,310.7,,0,,,,,41.364002,b'\x00',,0,1,False,,33,,0.0,,,,False,2235,,224115180,,0,2.179723,
16.0,112,,,,,302.0,,0,,,,,41.340308,b'\x00',,0,1,False,,36,,0.0,,,,True,99684,,225994881,,0,2.165448,
0.0,6,,,,,103.8,,15,,,,,41.345818,b'\x00',,0,1,False,,34,,0.0,,,,True,34168,,224026000,,0,2.151995,
0.0,6,,,,,185.1,,9,,,,,41.36984,b'\x00',,0,1,False,,60,,0.1,,,,True,34173,,224904000,,0,2.185785,
0.0,216,,,,,136.6,,0,,,,,41.311042,b'\x00',,0,1,False,,37,,0.1,,,,True,2286,,636020899,,0,2.150963,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,37,,0.1,,,,True,82016,,225987164,,0,2.158157,
0.0,90,,,,,360.0,,0,,,,,41.327693,b'\x00',,0,1,True,,38,,0.0,,,,True,2242,,225987163,,0,2.158498,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,38,,0.0,,,,True,99761,,224551570,,0,2.165247,
-7.0,260,,,,,0.1,,1,,,,,41.30782,b'\x00',,0,3,False,,37,,0.3,,,,False,131072,,277562000,,0,2.197422,
1.0,8,,,,,284.6,,0,,,,,41.371268,b'\x00',,0,1,False,,39,,0.0,,,,False,67009,,224588000,,0,2.177178,
0.0,280,,,,,173.7,,5,,,,,41.376705,b'\x00',,0,3,False,,37,,0.0,,,,False,0,,319134300,,0,2.186738,
,,1,19,9509475,117,,19,,EILM3,2,11,10,,b'\x00',BARCELONA,,5,,False,,1,,70,5.4,9,,,0,250002434,,0,,ARKLOW MOOR
TurnRate.NO_TI_DEFAULT,511,,,,,272.6,,0,,,,,41.338753,b'\x00',,0,1,False,,39,,0.3,,,,False,67027,,224569880,,0,2.16606,
6.0,275,,,,,276.1,,0,,,,,41.269745,b'\x00',,0,3,False,,37,,10.9,,,,True,12657,,613013405,,0,2.217495,
TurnRate.NO_TI_RIGHT,103,,,,,281.4,,0,,,,,41.337777,b'\x00',,0,1,False,,40,,0.3,,,,True,49295,,224569790,,0,2.165818,
1.0,255,,,,,255.0,,0,,,,,41.304433,b'\x00',,0,1,False,,37,,12.1,,,,True,99822,,566725000,,0,2.355033,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,39,,,,,11,False,82099,3,2240991,2024,0,2.141278,
TurnRate.NO_TI_DEFAULT,511,,,,,220.0,,15,,,,,41.346297,b'\x00',,0,1,False,,39,,0.0,,,,True,25612,,225394000,,0,2.152143,
0.0,193,,,,,301.0,,0,,,,,41.338408,b'\x00',,0,1,False,,19,,0.0,,,,False,34294,,229353000,,0,2.16555,
,,15,18,,,,,,,2,,,41.417387,b'\x80\x00',,,4,True,,40,,,,,11,False,67071,3,2241128,2024,0,2.114183,
0.0,4,,,,,80.0,,0,,,,,41.12924,b'\x00',,0,1,False,,42,,2.0,,,,False,82080,,354340000,,0,2.32761,
TurnRate.NO_TI_DEFAULT,511,,,,,266.7,,0,,,,,41.378787,b'\x00',,0,1,True,,42,,0.1,,,,False,82035,,224001990,,0,2.182597,
TurnRate.NO_TI_DEFAULT,511,,,,,8.0,,7,,,,,41.372973,b'\x00',,0,1,True,,41,,0.0,,,,True,2221,,224368920,,0,2.184957,
0.0,55,,,,,240.7,,0,,,,,41.347997,b'\x00',,0,1,False,,43,,0.0,,,,False,99891,,224327160,,0,2.162747,
0.0,261,,,,,260.2,,0,,,,,41.272813,b'\x00',,0,1,False,,42,,9.5,,,,True,67127,,636011280,,0,2.32156,
0.0,206,,,,,75.0,,5,,,,,41.375167,b'\x00',,1,3,False,,42,,0.0,,,,False,0,,224799000,,0,2.183667,
0.0,226,,,,,313.5,,15,,,,,41.342953,b'\x00',,0,1,False,,41,,0.0,,,,True,49245,,225989401,,0,2.158558,
TurnRate.NO_TI_DEFAULT,511,,,,,150.1,,0,,,,,41.340383,b'\x00',,0,1,True,,42,,7.8,,,,True,82018,,224304570,,0,2.166287,
0.0,27,,,,,360.0,,0,,,,,41.335595,b'\x00',,0,1,True,,43,,0.0,,,,True,2257,,224101930,,0,2.144955,
TurnRate.NO_TI_DEFAULT,511,,,,,83.2,,7,,,,,41.373722,b'\x00',,0,1,True,,43,,0.0,,,,True,67161,,224066460,,0,2.184998,
0.0,266,,,,,288.8,,0,,,,,41.301205,b'\x00',,0,1,False,,43,,1.6,,,,False,2238,,636020334,,0,2.464727,
0.0,5,,,,,253.5,,0,,,,,41.340827,b'\x00',,0,1,False,,42,,0.0,,,,False,34429,,224220360,,0,2.150233,
0.0,208,,,,,116.0,,5,,,,,41.380138,b'\x00',,0,3,False,,47,,0.1,,,,False,215802,,229249000,,0,2.185395,
,,1,11,9544358,103,,17,,9HA5143,2,9,8,,b'\x00',ESBCN,,5,,False,,2,,80,7.2,11,,,0,215498000,,0,,MED CANARY
0.0,5,,,,,29.7,,7,,,,,41.374807,b'\x00',,0,1,False,,44,,0.0,,,,False,82012,,224220140,,0,2.185255,
,,1,23,9894222,13,,19,,EADS,11,5,7,,b'\x00',BARCELONA,,5,,False,,2,,52,0.0,30,,,0,224339000,,0,,CALA VERD
12.0,275,,,,,275.5,,0,,,,,41.269773,b'\x00',,0,3,False,,43,,10.9,,,,True,6512,,613013405,,0,2.217095,
-0.0,189,,,,,104.4,,0,,,,,41.263195,b'\x00',,0,3,False,,46,,1.1,,,,False,21107,,357096000,,0,2.50743,
,,1,20,7523362,10,,20,,EHUU,11,6,12,,b'\x00',BARCELONA,,5,,False,,0,,33,4.8,8,,,0,224799000,,0,,GARCIA DEL CID
,,1,22,9246566,129,,5,,C4TK2,2,15,8,,b'\x00',ESBCN,,5,,False,,2,,72,7.1,9,,,0,212641000,,0,,WEC VAN GOGH
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,46,,0.0,,,,True,49248,,225987164,,0,2.158158,
10.0,113,,,,,285.3,,0,,,,,41.340308,b'\x00',,0,1,False,,46,,0.0,,,,True,25612,,225994881,,0,2.165442,
0.0,26,,,,,310.7,,0,,,,,41.363997,b'\x00',,0,1,False,,44,,0.0,,,,False,49265,,224115180,,0,2.17971,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,47,,0.0,,,,True,34545,,224551570,,0,2.165253,
0.0,6,,,,,103.8,,15,,,,,41.345815,b'\x00',,0,1,False,,44,,0.0,,,,True,49233,,224026000,,0,2.151993,
0.0,216,,,,,134.0,,0,,,,,41.311037,b'\x00',,0,1,False,,47,,0.1,,,,True,2233,,636020899,,0,2.150968,
0.0,6,,,,,167.0,,9,,,,,41.369842,b'\x00',,0,1,False,,60,,0.1,,,,True,49249,,224904000,,0,2.185788,
0.0,88,,,,,360.0,,0,,,,,41.327693,b'\x00',,0,1,True,,48,,0.0,,,,True,2223,,225987163,,0,2.158502,
1.0,255,,,,,255.0,,0,,,,,41.304317,b'\x00',,0,1,False,,45,,12.1,,,,True,34610,,566725000,,0,2.354467,
TurnRate.NO_TI_DEFAULT,511,,,,,352.0,,0,,,,,41.338783,b'\x00',,0,1,False,,49,,0.3,,,,False,49275,,224569880,,0,2.166067,
0.0,193,,,,,301.0,,0,,,,,41.338407,b'\x00',,0,1,False,,28,,0.0,,,,False,49267,,229353000,,0,2.16556,
TurnRate.NO_TI_RIGHT,103,,,,,283.9,,0,,,,,41.337772,b'\x00',,0,1,False,,50,,0.3,,,,True,49296,,224569790,,0,2.165827,
-3.0,8,,,,,284.6,,0,,,,,41.37127,b'\x00',,0,1,False,,49,,0.0,,,,False,34646,,224588000,,0,2.177178,
,,15,18,,,,,,,2,,,41.340813,b'\x00\x00',,,4,True,,49,,,,,11,False,82021,3,2240002,2024,0,2.16462,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,49,,,,,11,False,2250,3,2240991,2024,0,2.141278,
5.0,275,,,,,275.9,,0,,,,,41.269792,b'\x00',,0,3,False,,48,,10.9,,,,True,12657,,613013405,,0,2.216758,
,,0,5,9390771,11,,16,,ECOH,11,8,7,,b'\x00',BASCELONA,,5,,False,,0,,52,5.1,27,,,0,224350720,,0,,ELISEO VAZQUEZ
,,1,15,9817846,12,,21,,EALT,8,4,7,,b'\x00',BARCELONA,,5,,False,,2,,52,0.0,19,,,0,224746000,,0,,CALA SEQUER
,,15,18,,,,,,,2,,,41.417388,b'\x80\x00',,,4,True,,50,,,,,11,False,67446,3,2241128,2024,0,2.11418,
TurnRate.NO_TI_DEFAULT,511,,,,,217.0,,15,,,,,41.346293,b'\x00',,0,1,False,,49,,0.0,,,,True,25612,,225394000,,0,2.152145,
TurnRate.NO_TI_DEFAULT,511,,,,,10.0,,7,,,,,41.372973,b'\x00',,0,1,True,,51,,0.0,,,,True,49234,,224368920,,0,2.184945,
TurnRate.NO_TI_DEFAULT,511,,,,,267.0,,0,,,,,41.378787,b'\x00',,0,1,True,,52,,0.0,,,,False,34703,,224001990,,0,2.182602,
17.0,276,,,,,276.1,,0,,,,,41.269797,b'\x00',,0,3,False,,49,,10.9,,,,True,0,,613013405,,0,2.216688,
0.0,27,,,,,360.0,,0,,,,,41.335595,b'\x00',,0,1,True,,52,,0.0,,,,True,100263,,224101930,,0,2.144962,
TurnRate.NO_TI_DEFAULT,511,,,,,69.1,,7,,,,,41.373728,b'\x00',,0,1,True,,52,,0.0,,,,True,67497,,224066460,,0,2.185,
TurnRate.NO_TI_DEFAULT,511,,,,,163.9,,0,,,,,41.340063,b'\x00',,0,1,True,,52,,6.8,,,,True,49250,,224304570,,0,2.166458,
0.0,4,,,,,78.0,,0,,,,,41.12926,b'\x00',,0,1,False,,53,,2.1,,,,False,49312,,354340000,,0,2.327745,
0.0,260,,,,,260.1,,0,,,,,41.272738,b'\x00',,0,1,False,,52,,9.5,,,,True,34758,,636011280,,0,2.32099,
0.0,5,,,,,37.6,,7,,,,,41.374813,b'\x00',,0,1,False,,53,,0.0,,,,False,100300,,224220140,,0,2.185258,
0.0,265,,,,,289.2,,0,,,,,41.301232,b'\x00',,0,1,False,,53,,1.6,,,,False,67548,,636020334,,0,2.464638,
0.0,55,,,,,240.7,,0,,,,,41.347995,b'\x00',,0,1,False,,54,,0.0,,,,False,49251,,224327160,,0,2.162745,
2.0,276,,,,,276.4,,0,,,,,41.269808,b'\x00',,0,3,False,,51,,10.9,,,,True,8016,,613013405,,0,2.216553,
-0.0,189,,,,,104.5,,0,,,,,41.263183,b'\x00',,0,1,False,,56,,1.1,,,,False,49276,,357096000,,0,2.507493,
0.0,5,,,,,253.5,,0,,,,,41.340825,b'\x00',,0,1,False,,54,,0.0,,,,False,82011,,224220360,,0,2.150232,
0.0,26,,,,,310.7,,0,,,,,41.364003,b'\x00',,0,1,False,,54,,0.0,,,,False,2241,,224115180,,0,2.179707,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,56,,0.0,,,,True,49248,,225987164,,0,2.158157,
,,1,6,9301108,140,,15,,CQPO,2,10,10,,b'\x00',BARCELONA,,5,,False,,1,,79,5.6,11,,,0,255802760,,0,,FAITH
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,57,,0.0,,,,True,2277,,224551570,,0,2.165257,
0.0,6,,,,,103.8,,15,,,,,41.345815,b'\x00',,0,1,False,,55,,0.0,,,,True,34941,,224026000,,0,2.15199,
0.0,216,,,,,135.9,,0,,,,,41.311028,b'\x00',,0,1,False,,57,,0.1,,,,True,67720,,636020899,,0,2.150975,
0.0,23,,,,,127.8,,5,,,,,41.333603,b'\x00',,0,3,False,,58,,0.0,,,,False,84938,,215498000,,0,2.150645,
0.0,310,,,,,115.9,,5,,,,,41.336765,b'\x00',,0,3,False,,56,,0.1,,,,True,84042,,224746000,,0,2.165602,
0.0,90,,,,,360.0,,0,,,,,41.327693,b'\x00',,0,1,True,,58,,0.0,,,,True,49242,,225987163,,0,2.1585,
-2.0,255,,,,,255.4,,0,,,,,41.304183,b'\x00',,0,1,False,,55,,12.1,,,,True,25612,,566725000,,0,2.353733,
0.0,193,,,,,301.0,,0,,,,,41.338407,b'\x00',,0,1,False,,38,,0.0,,,,False,82035,,229353000,,0,2.165563,
0.0,207,,,,,238.2,,5,,,,,41.364583,b'\x00',,0,3,False,,59,,0.0,,,,True,85242,,377901289,,0,2.1878,
TurnRate.NO_TI_DEFAULT,511,,,,,17.9,,0,,,,,41.338798,b'\x00',,0,1,False,,59,,0.4,,,,False,82043,,224569880,,0,2.166085,
TurnRate.NO_TI_DEFAULT,511,,,,,189.8,,15,,,,,41.346295,b'\x00',,0,1,False,,58,,0.0,,,,True,100553,,225394000,,0,2.152152,
,,15,18,,,,,,,2,,,41.340813,b'\x00\x00',,,4,True,,59,,,,,11,False,65546,3,2240002,2024,0,2.164618,
-2.0,8,,,,,284.6,,0,,,,,41.371272,b'\x00',,0,1,False,,0,,0.0,,,,False,114806,,224588000,,0,2.177177,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,59,,,,,11,False,49288,3,2240991,2024,0,2.141278,
TurnRate.NO_TI_DEFAULT,511,,,,,269.2,,0,,,,,41.378793,b'\x00',,0,1,True,,1,,0.0,,,,False,49267,,224001990,,0,2.182605,
